0	0	3.5796822869616766e-05
1	0	3.8641052205249175e-05
2	0	4.602190393034385e-05
3	0	0.00024349687458505756
4	0	0.0004174197500294389
5	0	5.042520686206699e-05
6	0	3.970580375502333e-05
7	0	0.021577994083483775
8	0	3.564550150314011e-05
9	0	5.433259602990812e-05
10	0	2.0218093140328033e-05
11	0	5.164460710060802e-05
12	0	3.196184131772025e-05
13	0	4.149603031523882e-05
14	0	2.016150310560895e-05
15	0	0.0022281012455183887
16	0	3.7574145565219434e-05
17	0	7.76439297188881e-05
18	0	2.8524842539789266e-05
19	0	3.448688365116571e-05
20	0	0.0003503597765921545
21	0	0.00017195632691244226
22	0	7.130480365046144e-05
23	0	5.5851209337383065e-05
24	0	3.3114807117003774e-05
25	0	2.016150310560895e-05
26	0	4.432687122414357e-05
27	0	4.652914906639595e-05
28	0	2.016150310560895e-05
29	0	4.632900195134678e-05
30	0	6.0492755410018334e-05
31	0	2.016150310560895e-05
32	0	5.689455686847894e-05
33	0	3.080543875394003e-05
34	0	3.88581831157922e-05
35	0	2.016150310560895e-05
36	0	6.218758796518714e-05
37	0	7.186796494254254e-05
38	0	0.0008963133206293998
39	0	2.016150310560895e-05
40	0	0
41	0	6.672451258844193e-05
42	0	9.205913175939995e-05
43	0	0.00011539306671029796
44	0	8.800187904097556e-05
45	0	2.8430334776073688e-05
46	0	3.497761684677588e-05
47	0	3.675966199942927e-05
48	0	2.0171591184017322e-05
49	0	0.0006448305664045723
50	0	3.726845766546567e-05
51	0	0.0004246517194545613
52	0	2.0204726865679772e-05
53	0	4.162699687524773e-05
54	0	5.683652564027984e-05
55	0	0.00046653631524403545
56	0	3.4758385827848466e-05
57	0	3.4895798826957447e-05
58	0	3.4895798826957447e-05
59	0	3.909508196608044e-05
60	0	3.4954014961890624e-05
61	0	0.001321750158035054
62	0	0.0001662295706842977
63	0	3.339619333616389e-05
64	0	2.018649225043859e-05
65	0	3.775156497553032e-05
66	0	2.016150310560895e-05
67	0	3.236590046329772e-05
68	0	3.1915943083763625e-05
69	0	4.469117493959198e-05
70	0	3.690607727819678e-05
71	0	4.445209421631259e-05
72	0	4.161987116013867e-05
73	0	0.000421748229931112
74	0	0.00011966821553364346
75	0	2.016150310560895e-05
76	0	3.188357290433333e-05
77	0	0.00046367449542281065
78	0	2.911510000227489e-05
79	0	0.00021803673421027982
80	0	5.538283365658035e-05
81	0	2.0834630866718963e-05
82	0	2.016150310560895e-05
83	0	3.835281768858965e-05
84	0	2.0182298174492497e-05
85	0	3.351070689241883e-05
86	0	2.016150310560895e-05
87	0	3.4549157941818137e-05
88	0	2.016150310560895e-05
89	0	3.990457183710666e-05
90	0	3.236328072710492e-05
91	0	4.059546804063233e-05
92	0	3.561935044298037e-05
93	0	3.242625022636905e-05
94	0	0.0001968026257039475
95	0	7.494937285949713e-05
96	0	4.648177447944086e-05
97	0	6.304294976601953e-05
98	0	4.092906773403241e-05
99	0	3.369292503112526e-05
100	0	3.7516034297776145e-05
101	0	3.588061006507731e-05
102	0	2.016150310560895e-05
103	0	0.00016484187475278872
104	0	8.823569602453603e-05
105	0	3.957458588450501e-05
106	0	0.00020900835646501276
107	0	4.20490872632828e-05
108	0	2.016150310560895e-05
109	0	0.00021949473175071212
110	0	0.00012482239548633652
111	0	6.369562328194948e-05
112	0	8.579900968198485e-05
113	0	4.883041278070911e-05
114	0	6.464684008820337e-05
115	0	0.000318672983310853
116	0	4.552502483880592e-05
117	0	5.2645730439941396e-05
118	0	2.016150310560895e-05
119	0	3.2772906346955384e-05
120	0	0
121	0	2.016150310560895e-05
122	0	7.657652646918677e-05
123	0	8.408639501389236e-05
124	0	3.298342292862756e-05
125	0	7.35139269678852e-05
126	0	4.05275258773899e-05
127	0	4.651535721780104e-05
128	0	0.00045397016929868574
129	0	5.036348395149531e-05
130	0	0.0003044385722169631
131	0	2.016150310560895e-05
132	0	8.891817282868208e-05
133	0	2.016150310560895e-05
134	0	3.072150178457834e-05
135	0	0.0007998070926489272
136	0	0.002232219069760292
137	0	0.00011865329794968035
138	0	4.022314817778856e-05
139	0	2.016150310560895e-05
140	0	9.230501504907375e-05
141	0	2.016150310560895e-05
142	0	3.565229299791454e-05
143	0	0
144	0	0
145	0	2.016150310560895e-05
146	0	3.1517777930923574e-05
147	0	5.511269418476075e-05
148	0	2.016385009865767e-05
149	0	3.25007742729362e-05
150	0	4.074257891832166e-05
151	0	4.496925147356699e-05
152	0	7.553256510262737e-05
153	0	0.0009944771377465714
154	0	3.620129643115877e-05
155	0	4.620141838705123e-05
156	0	3.358396119593015e-05
157	0	3.610204065760538e-05
158	0	0.00014001374845283639
159	0	5.8834730765532355e-05
160	0	4.883083783282755e-05
161	0	2.3053952822494262e-05
162	0	4.056699253623729e-05
163	0	0.00015069635550485892
164	0	0.0010959663266810796
165	0	3.3940017060060454e-05
166	0	0.0001095031453579579
167	0	8.789657593034786e-05
168	0	5.942604807466465e-05
169	0	5.137100282829635e-05
170	0	6.421023260630928e-05
171	0	5.00618526418559e-05
172	0	5.9959980440411346e-05
173	0	3.185989165110258e-05
174	0	2.0168544713164163e-05
175	0	2.016150310560895e-05
176	0	0.00011695161482412856
177	0	8.623376198086276e-05
178	0	2.99528958577563e-05
179	0	0.00019661337472303374
180	0	0.0003171120233327967
181	0	2.3671260844941205e-05
182	0	2.605557499441457e-05
183	0	3.1512904105151035e-05
184	0	8.445460708369851e-05
185	0	2.016150310560895e-05
186	0	0.002752837311816247
187	0	2.0171981544421046e-05
188	0	3.839289135026773e-05
